30B;30;68401;68600;23499;23632;21690;24796;25348;25348
30B;30;68601;68800;23605;23736;21800;24895;25448;25448
30B;30;68801;69000;23711;23840;21910;24993;25548;25548
30B;30;69001;69200;23817;23944;22020;25092;25648;25648
30B;30;69201;69400;23923;24048;22130;25191;25748;25748
30B;30;69401;69600;24029;24153;22241;25289;25848;25848
30B;30;69601;69800;24135;24257;22351;25388;25948;25948
30B;30;69801;70000;24241;24365;22465;25486;26048;26048
30B;30;70001;70200;24347;24469;22575;25585;26148;26148
30B;30;70201;70400;24453;24573;22685;25683;26248;26248
30B;30;70401;70600;24559;24678;22796;25782;26348;26348
30B;30;70601;70800;24665;24782;22906;25880;26448;26448
30B;30;70801;71000;24771;24886;23016;25979;26548;26548
30B;30;71001;71200;24877;24990;23126;26078;26648;26648
30B;30;71201;71400;24983;25094;23236;26176;26748;26748
30B;30;71401;71600;25089;25198;23346;26275;26848;26848
30B;30;71601;71800;25195;25303;23457;26373;26948;26948
30B;30;71801;72000;25301;25407;23567;26472;27048;27048
30B;30;72001;72200;25407;25511;23677;26570;27148;27148
30B;30;72201;72400;25513;25619;23791;26669;27248;27248
30B;30;72401;72600;25619;25723;23901;26767;27348;27348
30B;30;72601;72800;25725;25828;24012;26866;27448;27448
30B;30;72801;73000;25831;25932;24122;26965;27548;27548
30B;30;73001;73200;25937;26036;24232;27063;27648;27648
30B;30;73201;73400;26043;26140;24342;27162;27748;27748
30B;30;73401;73600;26149;26244;24452;27260;27848;27848
30B;30;73601;73800;26255;26348;24562;27359;27948;27948
30B;30;73801;74000;26361;26453;24673;27457;28048;28048
30B;30;74001;74200;26467;26557;24783;27556;28148;28148
30B;30;74201;74400;26573;26661;24893;27654;28248;28248
30B;30;74401;74600;26679;26765;25003;27753;28348;28348
30B;30;74601;74800;26785;26869;25113;27852;28448;28448
30B;30;74801;75000;26891;26978;25228;27950;28548;28548
30B;30;75001;75200;26997;27082;25338;28049;28648;28648
30B;30;75201;75400;27103;27186;25448;28147;28748;28748
30B;30;75401;75600;27209;27290;25558;28246;28848;28848
30B;30;75601;75800;27315;27394;25668;28344;28948;28948
30B;30;75801;76000;27421;27498;25778;28443;29048;29048
30B;30;76001;76200;27527;27603;25889;28541;29148;29148
30B;30;76201;76400;27633;27707;25999;28640;29248;29248
30B;30;76401;76600;27739;27811;26109;28739;29348;29348
30B;30;76601;76800;27845;27915;26219;28837;29448;29448
30B;30;76801;77000;27951;28019;26329;28936;29548;29548
30B;30;77001;77200;28057;28123;26439;29034;29648;29648
30B;30;77201;77400;28163;28232;26554;29133;29748;29748
30B;30;77401;77600;28269;28336;26664;29231;29848;29848
30B;30;77601;77800;28375;28440;26774;29330;29948;29948
30B;30;77801;78000;28481;28544;26884;29429;30048;30048
30B;30;78001;78200;28587;28648;26994;29527;30148;30148
30B;30;78201;78400;28693;28753;27105;29626;30248;30248
30B;30;78401;78600;28799;28857;27215;29724;30348;30348
30B;30;78601;78800;28905;28961;27325;29823;30448;30448
30B;30;78801;79000;29011;29065;27435;29921;30548;30548
30B;30;79001;79200;29117;29169;27545;30020;30648;30648
30B;30;79201;79400;29223;29273;27655;30118;30748;30748
30B;30;79401;79600;29329;29378;27766;30217;30848;30848
30B;30;79601;79800;29435;29482;27876;30316;30948;30948
30B;30;79801;80000;29541;29590;27990;30414;31048;31048
30 %;30;80001;82000;37;37;35;38;39;39
30 %;30;82001;82600;37;37;36;38;39;39
30 %;30;82601;82800;37;38;36;38;39;39
30 %;30;82801;83400;38;38;36;38;39;39
30 %;30;83401;85200;38;38;36;39;39;39
30 %;30;85201;86400;38;38;36;39;40;40
30 %;30;86401;88600;38;38;37;39;40;40
30 %;30;88601;88800;39;38;37;39;40;40
30 %;30;88801;91200;39;39;37;39;40;40
30 %;30;91201;92000;39;39;38;39;40;40
30 %;30;92001;94200;39;39;38;40;40;40
30 %;30;94201;95200;39;39;38;40;41;41
30 %;30;95201;95600;40;39;38;40;41;41
30 %;30;95601;96600;40;40;38;40;41;41
30 %;30;96601;102600;40;40;39;40;41;41
30 %;30;102601;102800;40;40;39;41;41;41
30 %;30;102801;103800;41;40;40;41;41;41
30 %;30;103801;105200;41;41;40;41;41;41
30 %;30;105201;109800;41;41;40;41;42;42
30 %;30;109801;111800;41;41;41;41;42;42
30 %;30;111801;113400;42;41;41;41;42;42
30 %;30;113401;115800;42;42;41;41;42;42
30 %;30;115801;117800;42;42;41;42;42;42
30 %;30;117801;119200;42;42;42;42;42;42
30 %;30;119201;122400;42;42;42;42;43;43
30 %;30;122401;126200;43;42;42;42;43;43
30 %;30;126201;128000;43;43;42;42;43;43
30 %;30;128001;132800;43;43;43;42;43;43
30 %;30;132801;137600;43;43;43;43;43;43
30 %;30;137601;144200;44;43;43;43;44;44
30 %;30;144201;155800;44;44;44;43;44;44
30 %;30;155801;162600;44;44;44;44;44;44
30 %;30;162601;170400;45;44;44;44;45;45
30 %;30;170401;188400;45;45;45;44;45;45
30 %;30;188401;198800;45;45;45;45;45;45
30 %;30;198801;208200;46;45;45;45;46;46
30 %;30;208201;238200;46;46;46;45;46;46
30 %;30;238201;255600;46;46;46;46;46;46
30 %;30;255601;267800;47;46;46;46;47;47
30 %;30;267801;324000;47;47;47;46;47;47
30 %;30;324001;358000;47;47;47;47;47;47
30 %;30;358001;375000;48;47;47;47;48;48
30 %;30;375001;506200;48;48;48;47;48;48
30 %;30;506201;596600;48;48;48;48;48;48
30 %;30;596601;625000;49;48;48;48;49;49
30 %;30;625001;1156400;49;49;49;48;49;49
30 %;30;1156401;1790200;49;49;49;49;49;49
30 %;30;1790201;1875200;50;49;49;49;50;50
30 %;30;1875201;;50;50;50;49;50;50
30B;31;1;1600;0;0;0;0;0;0
30B;31;1601;1700;117;0;116;0;117;7
30B;31;1701;1800;127;0;125;15;127;39
30B;31;1801;1900;138;0;133;46;138;71
30B;31;1901;2000;148;0;141;77;148;103
30B;31;2001;2100;159;0;150;107;159;135
30B;31;2101;2200;161;0;150;138;167;167
30B;31;2201;2300;171;0;158;169;200;200
30B;31;2301;2400;182;0;166;199;231;231
30B;31;2401;2500;192;0;175;230;263;263
30B;31;2501;2600;203;0;183;261;295;295
30B;31;2601;2700;213;0;191;291;327;327
30B;31;2701;2800;224;0;200;322;359;359
30B;31;2801;2900;226;0;200;353;391;391
30B;31;2901;3000;236;0;208;383;423;423
30B;31;3001;3100;247;0;216;414;455;455
30B;31;3101;3200;257;0;225;445;487;487
30B;31;3201;3300;268;0;233;475;519;519
30B;31;3301;3400;278;0;241;506;551;551
30B;31;3401;3500;281;0;241;537;583;583
30B;31;3501;3600;291;0;250;567;615;615
30B;31;3601;3700;302;0;258;598;647;647
30B;31;3701;3800;312;0;266;628;679;679
30B;31;3801;3900;323;0;275;659;711;711
30B;31;3901;4000;333;0;283;684;738;738
30B;31;4001;4100;334;0;283;710;765;765
30B;31;4101;4200;344;0;291;732;789;789
30B;31;4201;4300;355;0;300;758;815;815
30B;31;4301;4400;365;5;308;780;839;839
30B;31;4401;4500;375;26;318;806;866;866
30B;31;4501;4600;385;50;328;831;893;893
30B;31;4601;4700;386;74;330;854;917;917
30B;31;4701;4800;397;98;339;879;943;943
30B;31;4801;4900;407;122;349;902;967;967
30B;31;4901;5000;417;146;359;927;994;994
30B;31;5001;5100;427;170;369;952;1021;1021
30B;31;5101;5200;437;194;379;975;1045;1045
30B;31;5201;5300;447;218;389;1000;1071;1071
30B;31;5301;5400;448;242;391;1023;1095;1095
30B;31;5401;5500;459;266;401;1048;1122;1122
30B;31;5501;5600;473;290;411;1074;1149;1149
30B;31;5601;5700;495;311;421;1096;1173;1173
30B;31;5701;5800;516;335;431;1122;1200;1200
30B;31;5801;5900;537;359;440;1144;1223;1223
30B;31;5901;6000;559;383;442;1170;1250;1250
30B;31;6001;6100;580;407;452;1195;1277;1277
30B;31;6101;6200;602;431;462;1218;1301;1301
30B;31;6201;6300;623;455;472;1243;1327;1327
30B;31;6301;6400;644;479;482;1266;1351;1351
30B;31;6401;6500;666;503;492;1291;1378;1378
30B;31;6501;6600;687;527;493;1316;1405;1405
30B;31;6601;6700;709;551;503;1339;1429;1429
30B;31;6701;6800;730;575;513;1364;1455;1455
30B;31;6801;6900;751;597;523;1387;1479;1479
30B;31;6901;7000;773;621;533;1412;1506;1506
30B;31;7001;7100;794;645;543;1438;1533;1533
30B;31;7101;7200;816;669;545;1460;1557;1557
30B;31;7201;7300;837;693;555;1485;1583;1583
30B;31;7301;7400;858;717;565;1508;1607;1607
30B;31;7401;7500;880;741;575;1533;1634;1634
30B;31;7501;7600;901;765;584;1559;1661;1661
30B;31;7601;7700;923;789;594;1581;1685;1685
30B;31;7701;7800;944;813;604;1607;1711;1711
30B;31;7801;7900;965;837;606;1629;1735;1735
30B;31;7901;8000;987;861;616;1655;1762;1762
30B;31;8001;8100;1008;882;626;1680;1789;1789
30B;31;8101;8200;1030;906;636;1703;1813;1813
30B;31;8201;8300;1051;930;646;1728;1839;1839
30B;31;8301;8400;1073;954;656;1751;1863;1863
30B;31;8401;8500;1094;978;657;1776;1890;1890
30B;31;8501;8600;1115;1002;667;1801;1917;1917
30B;31;8601;8700;1137;1026;677;1824;1941;1941
30B;31;8701;8800;1158;1050;687;1849;1967;1967
30B;31;8801;8900;1180;1074;697;1872;1991;1991
30B;31;8901;9000;1201;1098;707;1897;2018;2018
30B;31;9001;9100;1223;1122;709;1923;2045;2045
30B;31;9101;9200;1244;1146;719;1945;2069;2069
30B;31;9201;9300;1265;1167;728;1971;2095;2095
30B;31;9301;9400;1287;1191;738;1993;2119;2119
30B;31;9401;9500;1308;1215;748;2019;2146;2146
30B;31;9501;9600;1330;1239;758;2044;2173;2173
30B;31;9601;9700;1351;1263;760;2067;2197;2197
30B;31;9701;9800;1372;1287;770;2092;2223;2223
30B;31;9801;9900;1394;1311;780;2115;2247;2247
30B;31;9901;10000;1415;1335;790;2140;2274;2274
30B;31;10001;10100;1437;1359;800;2166;2301;2301
30B;31;10101;10200;1458;1383;810;2189;2325;2325
30B;31;10201;10300;1479;1407;820;2215;2351;2351
30B;31;10301;10400;1501;1431;821;2238;2375;2375
30B;31;10401;10500;1522;1453;831;2264;2402;2402
30B;31;10501;10600;1544;1477;841;2290;2429;2429
30B;31;10601;10700;1565;1501;851;2313;2453;2453
30B;31;10701;10800;1587;1522;861;2342;2482;2482
30B;31;10801;10900;1608;1543;870;2373;2514;2514
30B;31;10901;11000;1630;1562;872;2405;2546;2546
30B;31;11001;11100;1652;1583;881;2436;2578;2578
30B;31;11101;11200;1674;1605;891;2467;2610;2610
30B;31;11201;11300;1696;1626;901;2498;2642;2642
30B;31;11301;11400;1718;1647;911;2530;2674;2674
30B;31;11401;11500;1739;1669;921;2561;2706;2706
30B;31;11501;11600;1761;1690;922;2592;2738;2738
30B;31;11601;11700;1783;1711;932;2623;2770;2770
30B;31;11701;11800;1805;1733;942;2655;2802;2802
30B;31;11801;11900;1827;1754;951;2686;2834;2834
30B;31;11901;12000;1849;1775;961;2717;2866;2866
30B;31;12001;12100;1870;1797;971;2748;2898;2898
30B;31;12101;12200;1892;1815;972;2780;2930;2930
30B;31;12201;12300;1914;1837;982;2814;2965;2965
30B;31;12301;12400;1936;1858;992;2848;3000;3000
30B;31;12401;12500;1958;1879;1001;2881;3034;3034
30B;31;12501;12600;1980;1901;1011;2915;3069;3069
30B;31;12601;12700;2003;1917;1021;2952;3106;3106
30B;31;12701;12800;2027;1946;1031;2986;3141;3141
30B;31;12801;12900;2055;1973;1033;3020;3175;3175
30B;31;12901;13000;2084;2002;1043;3054;3210;3210
30B;31;13001;13100;2112;2029;1053;3088;3245;3245
30B;31;13101;13200;2141;2058;1063;3124;3282;3282
30B;31;13201;13300;2169;2085;1074;3158;3317;3317
30B;31;13301;13400;2197;2111;1084;3192;3351;3351
30B;31;13401;13500;2226;2141;1086;3226;3386;3386
30B;31;13501;13600;2254;2167;1096;3260;3421;3421
30B;31;13601;13700;2282;2197;1106;3296;3458;3458
30B;31;13701;13800;2311;2223;1116;3330;3493;3493
30B;31;13801;13900;2339;2253;1127;3364;3527;3527
30B;31;13901;14000;2368;2279;1137;3398;3562;3562
30B;31;14001;14100;2396;2309;1139;3432;3597;3597
30B;31;14101;14200;2424;2335;1149;3469;3634;3634
30B;31;14201;14300;2453;2365;1159;3503;3669;3669
30B;31;14301;14400;2481;2391;1169;3537;3703;3703
30B;31;14401;14500;2509;2421;1180;3570;3738;3738
30B;31;14501;14600;2536;2447;1190;3603;3771;3771
30B;31;14601;14700;2564;2474;1192;3638;3807;3807
30B;31;14701;14800;2591;2503;1202;3671;3841;3841
30B;31;14801;14900;2618;2530;1212;3704;3875;3875
30B;31;14901;15000;2646;2559;1222;3737;3908;3908
30B;31;15001;15100;2673;2586;1232;3770;3942;3942
30B;31;15101;15200;2700;2615;1243;3805;3978;3978
30B;31;15201;15300;2728;2642;1253;3838;4012;4012
30B;31;15301;15400;2755;2671;1255;3871;4045;4045
30B;31;15401;15500;2782;2698;1265;3904;4079;4079
30B;31;15501;15600;2809;2727;1275;3936;4112;4112
30B;31;15601;15700;2837;2754;1285;3972;4148;4148
30B;31;15701;15800;2864;2783;1296;4005;4182;4182
30B;31;15801;15900;2891;2810;1306;4038;4216;4216
30B;31;15901;16000;2919;2839;1308;4070;4249;4249
30B;31;16001;16100;2946;2866;1318;4103;4283;4283
30B;31;16101;16200;2973;2893;1328;4139;4319;4319
30B;31;16201;16300;3001;2922;1338;4171;4353;4353
30B;31;16301;16400;3028;2949;1349;4204;4386;4386
30B;31;16401;16500;3055;2978;1359;4237;4420;4420
30B;31;16501;16600;3082;3005;1361;4270;4453;4453
30B;31;16601;16700;3110;3034;1371;4305;4489;4489
30B;31;16701;16800;3137;3061;1381;4338;4523;4523
30B;31;16801;16900;3164;3090;1391;4371;4557;4557
30B;31;16901;17000;3192;3117;1402;4404;4590;4590
30B;31;17001;17100;3219;3146;1412;4437;4624;4624
30B;31;17101;17200;3246;3173;1414;4472;4660;4660
30B;31;17201;17300;3273;3202;1424;4505;4694;4694
30B;31;17301;17400;3301;3229;1434;4538;4727;4727
30B;31;17401;17500;3328;3255;1444;4571;4761;4761
30B;31;17501;17600;3355;3285;1455;4604;4794;4794
30B;31;17601;17700;3383;3314;1465;4639;4831;4831
30B;31;17701;17800;3410;3346;1475;4672;4864;4864
30B;31;17801;17900;3437;3375;1477;4705;4898;4898
30B;31;17901;18000;3465;3405;1488;4737;4931;4931
30B;31;18001;18100;3492;3434;1498;4770;4965;4965
30B;31;18101;18200;3519;3463;1508;4806;5001;5001
30B;31;18201;18300;3546;3495;1519;4839;5035;5035
30B;31;18301;18400;3574;3525;1529;4871;5068;5068
30B;31;18401;18500;3601;3554;1531;4904;5102;5102
30B;31;18501;18600;3628;3583;1541;4937;5135;5135
30B;31;18601;18700;3656;3615;1552;4972;5171;5171
30B;31;18701;18800;3683;3645;1562;5005;5205;5205
30B;31;18801;18900;3710;3674;1573;5038;5239;5239
30B;31;18901;19000;3737;3703;1583;5071;5272;5272
30B;31;19001;19100;3765;3733;1585;5104;5306;5306
30B;31;19101;19200;3792;3764;1594;5139;5342;5342
30B;31;19201;19300;3819;3792;1603;5172;5376;5376
30B;31;19301;19400;3847;3820;1613;5205;5409;5409
30B;31;19401;19500;3874;3849;1624;5238;5443;5443
30B;31;19501;19600;3901;3877;1647;5271;5476;5476
30B;31;19601;19700;3929;3908;1673;5306;5512;5512
30B;31;19701;19800;3956;3937;1697;5339;5546;5546
30B;31;19801;19900;3983;3965;1720;5372;5580;5580
30B;31;19901;20000;4010;3993;1743;5405;5613;5613
30B;31;20001;20200;4065;4053;1793;5473;5683;5683
30B;31;20201;20400;4120;4110;1840;5538;5750;5750
30B;31;20401;20600;4174;4169;1889;5604;5817;5817
30B;31;20601;20800;4229;4226;1936;5672;5887;5887
30B;31;20801;21000;4283;4285;1985;5738;5954;5954
30B;31;21001;21200;4338;4342;2032;5806;6024;6024
30B;31;21201;21400;4393;4399;2079;5872;6091;6091
30B;31;21401;21600;4447;4458;2128;5938;6158;6158
30B;31;21601;21800;4502;4515;2175;6006;6228;6228
30B;31;21801;22000;4556;4575;2225;6072;6295;6295
30B;31;22001;22200;4611;4632;2272;6140;6365;6365
30B;31;22201;22400;4666;4691;2321;6206;6432;6432
30B;31;22401;22600;4720;4748;2368;6271;6499;6499
30B;31;22601;22800;4775;4807;2417;6339;6569;6569
30B;31;22801;23000;4829;4864;2464;6405;6636;6636
30B;31;23001;23200;4884;4921;2511;6473;6706;6706
30B;31;23201;23400;4939;4980;2560;6539;6773;6773
30B;31;23401;23600;4993;5037;2607;6605;6840;6840
30B;31;23601;23800;5048;5097;2657;6673;6910;6910
30B;31;23801;24000;5102;5153;2703;6739;6977;6977
30B;31;24001;24200;5157;5213;2753;6807;7047;7047
30B;31;24201;24400;5212;5270;2800;6873;7114;7114
30B;31;24401;24600;5266;5326;2846;6938;7181;7181
30B;31;24601;24800;5321;5386;2896;7007;7251;7251
30B;31;24801;25000;5375;5443;2943;7072;7318;7318
30B;31;25001;25200;5430;5502;3002;7140;7388;7388
30B;31;25201;25400;5484;5559;3059;7206;7455;7455
30B;31;25401;25600;5539;5618;3118;7272;7522;7522
30B;31;25601;25800;5594;5675;3175;7340;7592;7592
30B;31;25801;26000;5648;5735;3235;7406;7659;7659
30B;31;26001;26200;5703;5791;3291;7474;7729;7729
30B;31;26201;26400;5757;5848;3348;7540;7796;7796
30B;31;26401;26600;5812;5908;3408;7605;7863;7863
30B;31;26601;26800;5867;5965;3465;7674;7933;7933
30B;31;26801;27000;5921;6024;3524;7739;8000;8000
30B;31;27001;27200;5976;6081;3581;7808;8070;8070
30B;31;27201;27400;6030;6140;3640;7873;8137;8137
30B;31;27401;27600;6085;6197;3697;7939;8204;8204
30B;31;27601;27800;6140;6256;3756;8007;8274;8274
30B;31;27801;28000;6194;6313;3813;8073;8341;8341
30B;31;28001;28200;6249;6370;3870;8141;8411;8411
30B;31;28201;28400;6303;6430;3930;8207;8478;8478
30B;31;28401;28600;6358;6486;3986;8272;8545;8545
30B;31;28601;28800;6413;6546;4046;8341;8615;8615
30B;31;28801;29000;6467;6603;4103;8406;8682;8682
30B;31;29001;29200;6522;6662;4162;8475;8752;8752
30B;31;29201;29400;6576;6719;4219;8540;8819;8819
30B;31;29401;29600;6631;6776;4276;8606;8886;8886
30B;31;29601;29800;6686;6835;4335;8674;8956;8956
30B;31;29801;30000;6740;6892;4392;8740;9023;9023
30B;31;30001;30200;6795;6951;4451;8808;9093;9093
30B;31;30201;30400;6849;7008;4508;8874;9160;9160
30B;31;30401;30600;6904;7068;4568;8940;9227;9227
30B;31;30601;30800;6959;7124;4624;9008;9297;9297
30B;31;30801;31000;7013;7184;4684;9073;9364;9364
30B;31;31001;31200;7068;7241;4741;9137;9429;9429
30B;31;31201;31400;7122;7298;4798;9197;9491;9491
30B;31;31401;31600;7176;7357;4857;9258;9553;9553
30B;31;31601;31800;7231;7414;4914;9318;9615;9615
30B;31;31801;32000;7290;7478;4978;9379;9677;9677
30B;31;32001;32200;7352;7543;5043;9439;9739;9739
30B;31;32201;32400;7414;7608;5108;9500;9801;9801
30B;31;32401;32600;7476;7675;5175;9560;9863;9863
30B;31;32601;32800;7538;7739;5239;9621;9925;9925
30B;31;32801;33000;7600;7804;5304;9681;9987;9987
30B;31;33001;33200;7662;7868;5368;9742;10049;10049
30B;31;33201;33400;7724;7933;5433;9802;10111;10111
30B;31;33401;33600;7786;8000;5500;9863;10173;10173
30B;31;33601;33800;7848;8065;5565;9923;10235;10235
30B;31;33801;34000;7910;8129;5629;9984;10297;10297
30B;31;34001;34200;7972;8194;5694;10044;10359;10359
30B;31;34201;34400;8034;8259;5759;10105;10421;10421
30B;31;34401;34600;8096;8326;5826;10165;10483;10483
30B;31;34601;34800;8158;8390;5890;10226;10545;10545
30B;31;34801;35000;8220;8455;5955;10286;10607;10607
30B;31;35001;35200;8282;8519;6019;10347;10669;10669
30B;31;35201;35400;8344;8584;6084;10407;10731;10731
30B;31;35401;35600;8406;8651;6151;10468;10793;10793
30B;31;35601;35800;8468;8716;6216;10528;10855;10855
30B;31;35801;36000;8530;8780;6280;10589;10917;10917
30B;31;36001;36200;8592;8845;6345;10649;10979;10979
30B;31;36201;36400;8654;8910;6410;10710;11041;11041
30B;31;36401;36600;8716;8977;6477;10770;11103;11103
30B;31;36601;36800;8778;9041;6541;10831;11165;11165
30B;31;36801;37000;8840;9106;6606;10891;11227;11227
30B;31;37001;37200;8902;9170;6670;10952;11289;11289
30B;31;37201;37400;8964;9235;6735;11012;11351;11351
30B;31;37401;37600;9026;9302;6802;11073;11413;11413
30B;31;37601;37800;9088;9367;6867;11133;11475;11475
30B;31;37801;38000;9150;9431;6931;11194;11537;11537
30B;31;38001;38200;9212;9496;6996;11254;11599;11599
30B;31;38201;38400;9274;9561;7061;11315;11661;11661
30B;31;38401;38600;9336;9628;7128;11375;11723;11723
30B;31;38601;38800;9398;9692;7192;11436;11785;11785
30B;31;38801;39000;9460;9757;7257;11496;11847;11847
30B;31;39001;39200;9522;9821;7321;11557;11909;11909
30B;31;39201;39400;9584;9886;7386;11617;11971;11971
30B;31;39401;39600;9646;9953;7453;11678;12033;12033
30B;31;39601;39800;9708;10018;7518;11738;12095;12095
30B;31;39801;40000;9770;10082;7582;11799;12157;12157
30B;31;40001;40200;9832;10147;7647;11859;12219;12219
30B;31;40201;40400;9894;10212;7712;11920;12281;12281
30B;31;40401;40600;9956;10279;7779;11980;12343;12343
30B;31;40601;40800;10018;10343;7843;12041;12405;12405
30B;31;40801;41000;10080;10408;7908;12101;12467;12467
30B;31;41001;41200;10142;10472;7972;12162;12529;12529
30B;31;41201;41400;10204;10537;8037;12222;12591;12591
30B;31;41401;41600;10266;10604;8104;12283;12653;12653
30B;31;41601;41800;10328;10669;8169;12343;12715;12715
30B;31;41801;42000;10390;10733;8233;12404;12777;12777
30B;31;42001;42200;10452;10798;8298;12465;12839;12839
30B;31;42201;42400;10514;10863;8363;12525;12901;12901
30B;31;42401;42600;10576;10930;8430;12586;12963;12963
30B;31;42601;42800;10638;10994;8494;12646;13025;13025
30B;31;42801;43000;10700;11059;8559;12707;13087;13087
30B;31;43001;43200;10762;11123;8623;12767;13149;13149
30B;31;43201;43400;10824;11188;8688;12828;13211;13211
30B;31;43401;43600;10886;11255;8755;12888;13273;13273
30B;31;43601;43800;10988;11348;8848;12989;13375;13375
30B;31;43801;44000;11090;11441;8941;13089;13477;13477
30B;31;44001;44200;11192;11534;9034;13190;13579;13579
30B;31;44201;44400;11294;11627;9127;13290;13681;13681
30B;31;44401;44600;11396;11720;9220;13391;13783;13783
30B;31;44601;44800;11498;11813;9313;13491;13885;13885
30B;31;44801;45000;11600;11906;9406;13592;13987;13987
30B;31;45001;45200;11702;11999;9499;13692;14089;14089
30B;31;45201;45400;11804;12092;9592;13793;14191;14191
30B;31;45401;45600;11906;12185;9685;13893;14293;14293
30B;31;45601;45800;12008;12278;9778;13994;14395;14395
30B;31;45801;46000;12110;12371;9871;14094;14497;14497
30B;31;46001;46200;12212;12464;9964;14195;14599;14599
30B;31;46201;46400;12314;12557;10057;14295;14701;14701
30B;31;46401;46600;12416;12650;10150;14396;14803;14803
30B;31;46601;46800;12518;12743;10243;14496;14905;14905
30B;31;46801;47000;12620;12836;10336;14597;15007;15007
30B;31;47001;47200;12722;12929;10429;14697;15109;15109
30B;31;47201;47400;12824;13022;10522;14798;15211;15211
30B;31;47401;47600;12926;13115;10615;14898;15313;15313
30B;31;47601;47800;13028;13208;10708;14999;15415;15415
30B;31;47801;48000;13130;13294;10794;15099;15517;15517
30B;31;48001;48200;13232;13400;10900;15200;15619;15619
30B;31;48201;48400;13334;13507;11007;15300;15721;15721
30B;31;48401;48600;13436;13613;11113;15401;15823;15823
30B;31;48601;48800;13538;13719;11219;15501;15925;15925
30B;31;48801;49000;13640;13825;11325;15602;16027;16027
30B;31;49001;49200;13742;13932;11432;15702;16129;16129
30B;31;49201;49400;13844;14038;11538;15803;16231;16231
30B;31;49401;49600;13946;14144;11644;15903;16333;16333
30B;31;49601;49800;14048;14250;11750;16004;16435;16435
30B;31;49801;50000;14150;14361;11861;16104;16537;16537
30B;31;50001;50200;14252;14467;11973;16205;16639;16639
30B;31;50201;50400;14354;14573;12085;16305;16741;16741
30B;31;50401;50600;14456;14680;12198;16406;16843;16843
30B;31;50601;50800;14558;14786;12310;16506;16945;16945
30B;31;50801;51000;14660;14892;12422;16607;17047;17047
30B;31;51001;51200;14762;14998;12534;16707;17149;17149
30B;31;51201;51400;14864;15105;12647;16808;17251;17251
30B;31;51401;51600;14966;15211;12759;16908;17353;17353
30B;31;51601;51800;15068;15317;12871;17009;17455;17455
30B;31;51801;52000;15170;15423;12983;17109;17557;17557
30B;31;52001;52200;15272;15530;13096;17210;17659;17659
30B;31;52201;52400;15374;15640;13212;17310;17761;17761
30B;31;52401;52600;15476;15746;13324;17411;17863;17863
30B;31;52601;52800;15578;15853;13437;17511;17965;17965
30B;31;52801;53000;15680;15959;13549;17612;18067;18067
30B;31;53001;53200;15782;16065;13661;17712;18169;18169
30B;31;53201;53400;15885;16171;13773;17813;18271;18271
30B;31;53401;53600;15993;16278;13886;17913;18373;18373
30B;31;53601;53800;16101;16384;13998;18014;18475;18475
30B;31;53801;54000;16209;16490;14110;18114;18577;18577
30B;31;54001;54200;16317;16596;14222;18215;18679;18679
30B;31;54201;54400;16425;16703;14335;18315;18781;18781
30B;31;54401;54600;16533;16809;14447;18416;18883;18883
30B;31;54601;54800;16641;16915;14559;18517;18985;18985
30B;31;54801;55000;16749;17026;14676;18617;19087;19087
30B;31;55001;55200;16857;17132;14788;18718;19189;19189
30B;31;55201;55400;16965;17238;14900;18818;19291;19291
30B;31;55401;55600;17073;17344;15012;18919;19393;19393
30B;31;55601;55800;17181;17451;15125;19019;19495;19495
30B;31;55801;56000;17289;17557;15237;19120;19597;19597
30B;31;56001;56200;17397;17663;15349;19220;19699;19699
30B;31;56201;56400;17505;17769;15461;19321;19801;19801
30B;31;56401;56600;17613;17876;15574;19421;19903;19903
30B;31;56601;56800;17721;17982;15686;19522;20005;20005
30B;31;56801;57000;17829;18088;15798;19622;20107;20107
30B;31;57001;57200;17937;18194;15910;19723;20209;20209
30B;31;57201;57400;18045;18305;16027;19823;20311;20311
30B;31;57401;57600;18153;18411;16139;19924;20413;20413
30B;31;57601;57800;18261;18517;16251;20024;20515;20515
30B;31;57801;58000;18369;18624;16364;20125;20617;20617
30B;31;58001;58200;18477;18730;16476;20225;20719;20719
30B;31;58201;58400;18585;18836;16588;20326;20821;20821
30B;31;58401;58600;18693;18942;16700;20426;20923;20923
30B;31;58601;58800;18801;19049;16813;20527;21025;21025
30B;31;58801;59000;18909;19155;16925;20627;21127;21127
30B;31;59001;59200;19017;19261;17037;20728;21229;21229
30B;31;59201;59400;19125;19367;17149;20828;21331;21331
30B;31;59401;59600;19233;19474;17262;20929;21433;21433
30B;31;59601;59800;19341;19580;17374;21029;21535;21535
30B;31;59801;60000;19449;19690;17490;21130;21637;21637
30B;31;60001;60200;19557;19797;17603;21230;21739;21739
30B;31;60201;60400;19665;19903;17715;21331;21841;21841
30B;31;60401;60600;19773;20009;17827;21431;21943;21943
30B;31;60601;60800;19881;20115;17939;21532;22045;22045
30B;31;60801;61000;19989;20222;18052;21632;22147;22147
30B;31;61001;61200;20097;20328;18164;21733;22249;22249
30B;31;61201;61400;20205;20434;18276;21833;22351;22351
30B;31;61401;61600;20313;20540;18388;21934;22453;22453
30B;31;61601;61800;20421;20647;18501;22034;22555;22555
30B;31;61801;62000;20529;20753;18613;22135;22657;22657
30B;31;62001;62200;20637;20859;18725;22235;22759;22759
